mag_mean,mag_std,mag_var,mag_rms,sma,x_mean,y_mean,z_mean,x_std,y_std,z_std,corr_xy,corr_xz,corr_yz,dom_freq,spec_energy,session_id,activity,start_index,n_samples
5.84009331873057,2.9821673986746933,8.893322393718186,6.557439467139565,5.84009331873057,0.34888437752411744,0.2546189126567306,-0.13795144090028566,2.5104435327428183,2.3809237273892983,5.551874110501307,0.03050274442924613,0.33530458034464666,0.7954773450134904,0.07476635514018691,474.17582228575765,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,jumping,214,107
5.6545353290313525,2.5535244627322773,6.5204871817721655,6.204374019112313,5.6545353290313525,-0.09848848319499293,-0.2875101371346233,-0.8030344548626481,2.002705216764398,3.30232329950152,4.779211568174835,0.18654869020616174,0.37317556217765574,0.7271772716043292,0.06542056074766354,338.36125217581485,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,jumping,321,107
5.5181422611912465,2.9618484559631457,8.772546276091271,6.262782152592896,5.5181422611912465,0.30988143788319883,0.2630508358233443,0.18777400756550727,2.047352070085031,1.9416390642516297,5.573180977721572,0.17893029512920747,0.19665956694478537,0.6525990317927464,0.07476635514018691,466.803391464095,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,jumping,428,107
1.6823979231875907,0.8302378051868258,0.6892948131614377,1.8761016990310935,1.6823979231875907,-0.034410110953324864,-0.12078647917815458,-0.10255882538263207,1.4138045447460341,0.9630398850229871,0.7531113677709205,0.09171153618049897,0.161212934358775,0.2108043482530072,0.009345794392523364,36.73889715827057,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-20-38\Gyroscope.csv,jumping,0,107
2.7724710390518092,1.4444913759744757,2.0865553352646344,3.1262039277125946,2.7724710390518092,0.01667413736963384,-0.21917856019643076,-0.04690749903871006,2.580992914605363,1.3659594140033788,1.0932812401780436,-0.5977498952275014,0.20853548559736682,-0.33160664459726724,0.07476635514018691,109.33343221911055,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-20-38\Gyroscope.csv,jumping,107,107
1.9583196225573514,0.9349319788315656,0.8740978050419071,2.170049204311984,1.9583196225573514,0.2548653166915212,0.02592104621379523,-0.21488122207277985,1.7904780608193593,0.9402373182970905,0.7123576898248082,-0.4070791195821083,-0.02737633207888415,0.10498904222473902,0.05607476635514018,39.19296562592358,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-20-38\Gyroscope.csv,jumping,214,107
2.210752836226739,1.0225382118240334,1.0455843946402918,2.4357775960717065,2.210752836226739,-0.049155365919398356,-0.057296190626275174,-0.14961761408528992,2.2854338795183087,0.6366759433243331,0.5257030427563609,-0.2210176265421546,-0.11938245576364201,-0.08390720464552516,0.06542056074766354,49.887362541024416,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-20-38\Gyroscope.csv,jumping,321,107
2.23746884755097,0.8776624114053057,0.770291308393776,2.403447139455087,2.23746884755097,0.04393248552473906,-0.21392642299722986,-0.10282500270997809,1.9754788471809481,1.0619276033670688,0.8295080968739658,-0.28657308475801224,-0.35231532540397287,0.009753288454179646,0.102803738317757,37.390972110087496,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-20-38\Gyroscope.csv,jumping,428,107
5.608723829380517,2.8593570628989373,8.175922813150038,6.295530621592663,5.608723829380517,-0.08010965209698008,0.6639230066092214,0.0651428810903959,2.7265374358755503,2.1447001464597784,5.2104228033754225,-0.15008868991687024,0.3517013322823684,-0.7076608877886115,0.06542056074766354,428.9824735490479,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-28-36\Accelerometer.csv,jumping,0,107
5.486688043018899,2.570545532294705,6.607704333600267,6.058997443059933,5.486688043018899,-0.011675312558067195,0.3474804864865597,-0.1456471915557006,1.8333754413099475,1.8991893432314135,5.440695933329143,-0.292193244849876,0.2606968311689015,0.18819772243274682,0.06542056074766354,350.16946073214257,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-28-36\Accelerometer.csv,jumping,107,107
5.38386115375717,2.8093152932203203,7.892252416721574,6.072743477182043,5.38386115375717,0.18480917518941042,0.44433625947649236,0.14009297896768444,1.6807331315877023,2.0913248546817145,5.424803650525535,0.019552696027415307,0.11796952740452542,0.26302315043746616,0.07476635514018691,413.5901489463785,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-28-36\Accelerometer.csv,jumping,214,107
4.935972943574354,1.9788266056314323,3.9157547351548163,5.317855172421761,4.935972943574354,0.2755161207691531,0.016556225925962502,-0.04093101091474016,1.8144399058106788,2.5516795785906536,4.289343096813653,-0.4049783616829868,-0.23452312216782475,0.39574499660132406,0.07476635514018691,209.06814041898474,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-28-36\Accelerometer.csv,jumping,321,107
5.009990692479287,2.1320983360323655,4.545843314511982,5.4448002767081425,5.009990692479287,0.09733278109369992,-0.1761849773264377,-0.20007844060380883,2.3822478491422947,3.1917010312345298,3.701789238572209,-0.16877452641127147,-0.049220711618174914,0.5478442705324483,0.07476635514018691,225.6772950133229,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-28-36\Accelerometer.csv,jumping,428,107
2.0361632525785347,1.1485192776265847,1.3190965310798919,2.3377462056928016,2.0361632525785347,-0.10544893315723423,-0.20531960841372748,-0.28680777403517305,1.9289757928297717,0.9944887985418748,0.787126053521548,-0.14278899812103757,-0.1443073513014075,0.30333139122383673,0.06542056074766354,69.77030511411348,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-28-36\Gyroscope.csv,jumping,0,107
1.5769035263687294,0.7390845881726114,0.5462460284742785,1.7415139275780749,1.5769035263687294,0.19485099940935027,0.06242131135017376,-0.2163833672633377,1.4118622758442232,0.7731384145188993,0.5942117234470109,0.404273745251102,-0.5559931966093233,-0.2367696153010556,0.05607476635514018,25.91975165303889,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-28-36\Gyroscope.csv,jumping,107,107
1.731589965315635,0.7815415731397923,0.6108072305458214,1.8997923672148025,1.731589965315635,-0.12110189365867143,-0.15614639945457706,-0.16196943390200558,1.6157124134529013,0.8009809163683675,0.5402152746143278,0.23214191699307626,-0.010386260236076361,0.0247386481869924,0.07476635514018691,32.59012332258918,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-28-36\Gyroscope.csv,jumping,214,107
2.3520071605805986,1.168141468195643,1.3645544897182724,2.626117318997893,2.3520071605805986,0.17385313085445733,-0.17255436038929167,-0.40665015522564685,2.0844153450262093,1.4264634720707605,0.539946792068889,0.4346491855235861,-0.30236828847657793,0.17323660933742657,0.02803738317757009,69.66740916772797,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-28-36\Gyroscope.csv,jumping,321,107
2.138001385191928,0.9488276609009949,0.9002739300908533,2.3390861149546116,2.138001385191928,0.07243463665107701,-0.34714106952110046,-0.5570199106619736,1.8155627717758889,1.1114504938187466,0.7097243092187803,0.13635726031928944,-0.20688452497960483,0.06944086552084208,0.07476635514018691,47.02163713677407,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-28-36\Gyroscope.csv,jumping,428,107
5.640219299877458,3.533193855245926,12.483458818747568,6.655488905366586,5.640219299877458,-0.0006094482318263178,0.6591746027224532,-0.2817011013209263,1.8970357526077057,2.9286944311687373,5.621892013623189,-0.4884369590078789,0.3739438376516128,-0.8819294235622568,0.06542056074766354,651.9247411403327,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-36-41\Accelerometer.csv,jumping,0,107
5.851812624732796,2.856356015669845,8.158769688253312,6.511718719603562,5.851812624732796,-0.12027550398189331,0.10024153657048662,0.3469657541435456,2.2269190652949535,2.515059634453698,5.565329046690987,-0.3698477245846363,0.12000335538258253,-0.6797671335149744,0.07476635514018691,435.56147332182917,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-36-41\Accelerometer.csv,jumping,107,107
4.942789495404472,2.069426367775576,4.282525491644814,5.358515978097444,4.942789495404472,0.10054349704323529,0.38258456014027103,-0.24553980782767323,2.017946874024963,2.483019402625213,4.273105288855139,-0.31054463775489743,0.14347024321718482,-0.5772097124716012,0.08411214953271028,210.12120313308577,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-36-41\Accelerometer.csv,jumping,214,107
5.604079171066468,2.9951008728835693,8.970629238747918,6.354237373149427,5.604079171066468,0.4200297183244028,-0.12785078877600556,-0.07087534610356129,2.1290568427600776,2.404964634681712,5.464595186965277,-0.40085756054698773,0.40236417797561125,0.3172623286522445,0.07476635514018691,425.85148616711723,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-36-41\Accelerometer.csv,jumping,321,107
1.9437027404979232,0.9788744171346837,0.9581951245207667,2.1762755955852433,1.9437027404979232,-0.3915573720968215,-0.020264285052995955,-0.06730809119295016,1.7344080117921814,0.8665345045346099,0.904911085681813,-0.025058827621004413,0.2739393972861745,-0.0587660125854789,0.037383177570093455,48.702123791898615,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-36-41\Gyroscope.csv,jumping,0,107
2.2523172637968716,0.8462930840488196,0.7162119841088626,2.406064222107608,2.2523172637968716,0.05514466073189939,-0.15342684789935004,0.4310084007001508,2.0595041358623742,0.8373653909426906,0.7962775801099714,-0.12446603738022555,0.5933664370341523,0.21666928996524898,0.07476635514018691,38.26890603953281,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-36-41\Gyroscope.csv,jumping,107,107
2.0425458511605594,0.9796449825606693,0.9597042918562941,2.265325108223874,2.0425458511605594,0.14545014584175894,-0.14340281665812585,0.2694171812977189,1.905435698304679,0.8075646363569434,0.8570567503684131,-0.08442933113066267,0.20022218999481162,0.4237109707789541,0.07476635514018691,51.24163303386169,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-36-41\Gyroscope.csv,jumping,214,107
1.8078588715771975,0.7901872238172516,0.6243958486840153,1.9730052073485245,1.8078588715771975,0.3084942800401945,0.23742334445433638,0.06347031588883739,1.5667778506112802,0.9248274791549685,0.6535164898835601,0.15087804200523364,-0.4906818835043335,-0.25268125742418607,0.07476635514018691,33.21028445769646,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-36-41\Gyroscope.csv,jumping,321,107
4.872005960462665,2.5663913462204104,6.58636454195501,5.506614805916494,4.872005960462665,-0.13607697996580712,0.4951218784412491,0.056340070528404736,1.8091547024839667,2.3587067672805735,4.606455410255131,-0.08510228831464049,0.052564716897583005,-0.7859595434504142,0.009345794392523364,318.7657156720803,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-43-47\Accelerometer.csv,jumping,0,107
4.617217345730634,2.167567258147282,4.698347818592125,5.100690525439469,4.617217345730634,-0.06673043297830028,-0.04651406992261654,0.13202382470959814,2.442615432491966,1.9842409233189982,4.011161283694416,-0.3112915612771084,0.30447535795034447,-0.44242377880202854,0.08411214953271028,243.1024799735066,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-43-47\Accelerometer.csv,jumping,107,107
4.465640587668803,2.0186867825655823,4.075096326104982,4.900718537555483,4.465640587668803,0.2207273306133591,-0.06797864503949601,-0.2918351543283908,1.8783169293895332,2.6656448983956134,3.6393399902733856,0.12635162586853127,0.21997449482486717,0.5727041423994248,0.07476635514018691,198.09273937710034,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-43-47\Accelerometer.csv,jumping,214,107
4.2492671363149475,1.633739546515317,2.669104905848074,4.552513163255468,4.2492671363149475,-0.0011545848623614528,-0.004629242085964881,-0.00854513578325792,1.6452054790801747,2.313994344149108,3.5586527543679742,-0.18799410461045232,0.21695874218150624,0.5362403345439506,0.07476635514018691,139.18213188783514,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-43-47\Accelerometer.csv,jumping,321,107
1.7251683551270847,0.7782034989173988,0.605600685727282,1.892566125465415,1.7251683551270847,-0.26822045758784374,-0.26419643630169193,-0.2185034921967259,1.198050892832895,0.9555759759026925,1.021699273168862,-0.08036019394617284,0.3554615009024116,-0.013431164446589323,0.037383177570093455,32.2515821892667,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-43-47\Gyroscope.csv,jumping,0,107
2.2142740628204023,0.9843178942354901,0.9688817169121895,2.423198576714537,2.2142740628204023,0.22936172954842587,-0.21742666000935518,-0.19069566649915737,2.065755743763176,0.9041339479733972,0.8067467760933529,-0.13190613683156144,0.4501876827585904,-0.09007341149058044,0.07476635514018691,51.05390477260409,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-43-47\Gyroscope.csv,jumping,107,107
2.0938524888786576,0.9550534064304013,0.9121270091343132,2.3013789897184824,2.0938524888786576,0.14227532031380127,0.035088750707838574,-0.22471400619284293,1.954855598822703,0.948989707039526,0.7087548985554606,0.24135057932823623,-0.5389227304095037,-0.0902316201774457,0.07476635514018691,41.936790676507776,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-43-47\Gyroscope.csv,jumping,214,107
1.8104547777965916,0.9610958716975321,0.9237052745940391,2.0497443199190832,1.8104547777965916,0.08317370553474839,-0.05258567683468355,-0.1450662353015113,1.7680716663721956,0.9030595623753634,0.4786757306253509,0.1579707457371939,-0.44830193950263636,-0.19910837428973988,0.07476635514018691,49.22584138589874,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_1-2025-10-25_05-43-47\Gyroscope.csv,jumping,321,107
5.767674177459277,3.1362165318259074,9.835854134498122,6.565205217800025,5.767674177459277,0.41587963839557684,0.4302102522315266,-0.022818043967273747,2.3007375072028067,2.0905265396384385,5.751492663992417,-0.4791709232943777,-0.06074221949562678,-0.13226659055285733,0.06542056074766354,469.77568504251457,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_2-2025-10-25_05-21-14\Accelerometer.csv,jumping,0,107
7.55233956954926,3.9685860717632475,15.749675408993244,8.531559551616148,7.55233956954926,0.23427488313657102,0.27164735853950556,0.2015471035074965,5.430276670981875,2.7660213268405553,5.956461318234473,-0.46835307400326653,0.5702967256207933,-0.290341572071771,0.05607476635514018,831.6100845326577,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_2-2025-10-25_05-21-14\Accelerometer.csv,jumping,107,107
5.766965397073834,3.629561396810855,13.173715933219565,6.814074098824179,5.766965397073834,0.587932783031018,0.20189645635747464,0.49878701539797204,2.882559800792986,2.3868864395043543,5.6382632362144225,-0.4745481298720057,0.4154051632226768,-0.6795007661339659,0.05607476635514018,699.1014340782968,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_2-2025-10-25_05-21-14\Accelerometer.csv,jumping,214,107
6.288929471685545,2.492099370823671,6.210559274059737,6.764702001854536,6.288929471685545,0.053577452340972755,-0.031272551723729815,-0.5412150877658451,2.041991950438796,4.625350769797126,4.461034635312645,-0.13938433629428468,-0.0005207811349503769,0.6685575980782327,0.06542056074766354,332.0053583215431,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_2-2025-10-25_05-21-14\Accelerometer.csv,jumping,321,107
2.4043170815895136,0.8854214020844899,0.783971059269264,2.5621693324392862,2.4043170815895136,0.23817334277990543,-0.19707387710146815,-0.04261230533751093,2.008753997472636,1.3817320050882316,0.7232256003710067,-0.1271607057637432,-0.06341360336118541,-0.03420129549687776,0.07476635514018691,35.012492109104365,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_2-2025-10-25_05-21-14\Gyroscope.csv,jumping,0,107
2.519059153456142,1.4192606460175454,2.0143007813341405,2.8913595072120164,2.519059153456142,-0.5235225078867418,-0.22632676114058384,-0.18810884487406115,2.133770368456445,1.473497202949562,1.1292055840059037,-0.18471726172486455,-0.2671366924603363,-0.015085615816160546,0.06542056074766354,106.62989311974074,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_2-2025-10-25_05-21-14\Gyroscope.csv,jumping,107,107
2.101254320113626,0.9341077495723508,0.8725572878111215,2.2995275613932744,2.101254320113626,0.20412859660094587,0.1592498791499812,0.33854782179642084,1.5539882287430788,1.2190468108734052,1.097829143278666,-0.027417484433931175,-0.3373051309917936,-0.15099361652923066,0.037383177570093455,46.64735017581646,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_2-2025-10-25_05-21-14\Gyroscope.csv,jumping,214,107
1.887702206323911,0.8518769869955213,0.7256944009725675,2.0710176292665228,1.887702206323911,0.17579127669499786,0.011505479473951403,-0.1237508023471058,1.7407303366345617,0.8836095532605025,0.6571581720849967,0.16713392807145275,-0.4894127173602358,-0.12143916365911014,0.018691588785046728,38.61401493585872,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_2-2025-10-25_05-21-14\Gyroscope.csv,jumping,321,107
5.56832444151692,2.4922560104630596,6.211340021689246,6.1006210427860506,5.56832444151692,-0.33864699624409184,0.19839307338556397,-0.06019443886302342,2.4144617737060483,2.730423368331212,4.8759691047590215,-0.5489817678508979,0.30134215975470424,-0.6176744248461135,0.07476635514018691,332.12801475352666,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_2-2025-10-25_05-30-19\Accelerometer.csv,jumping,0,107
6.383458417505898,2.850634138039553,8.126114988956505,6.991041149713211,6.383458417505898,0.18650199458977887,0.19978681930871767,0.45387881715721057,2.774702842424789,2.9590495970152566,5.669127113392993,-0.06765807527921994,0.19111440649201591,-0.5034647681684762,0.07476635514018691,429.43052765361404,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_2-2025-10-25_05-30-19\Accelerometer.csv,jumping,107,107
5.813746345790996,2.546607724502988,6.485210902498287,6.347035329639851,5.813746345790996,0.21003326425485522,-0.04365220638079065,0.3588043239629157,2.2599020647471866,2.528190826521448,5.348943002877364,-0.13737754145181932,0.4977002069547564,-0.6692414754341425,0.07476635514018691,339.51589706606154,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_2-2025-10-25_05-30-19\Accelerometer.csv,jumping,214,107
5.027884429207684,2.2735309739810967,5.168943089651434,5.518021830612898,5.027884429207684,0.09638908951081959,0.1867969481744499,-0.07547935592793972,1.7221568366730609,2.861429424398599,4.386921621434709,-0.3029705846273559,-0.0438632360553727,0.7593183739551085,0.07476635514018691,267.9382323664226,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_2-2025-10-25_05-30-19\Accelerometer.csv,jumping,321,107
4.573034919925986,2.1428364613868034,4.591748100248718,5.050187766718301,4.573034919925986,0.04956703612180514,0.25151726241423705,-0.022603574200211283,1.6681347601766798,2.8611033525242653,3.8038903455866087,-0.4777120944892626,-0.358376602889112,0.6658189654249036,0.07476635514018691,238.60131764005266,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_2-2025-10-25_05-30-19\Accelerometer.csv,jumping,428,107
2.273130275494583,1.2441930929915155,1.548016452647794,2.591358273573508,2.273130275494583,-0.1877727273364212,-0.33964177792909267,-0.16389688406418138,1.8268165954878683,1.6454124455745633,0.7021533944688859,-0.17543189151011485,-0.06434568414206002,0.004669190605499731,0.07476635514018691,61.71313814653802,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_2-2025-10-25_05-30-19\Gyroscope.csv,jumping,0,107
2.5231555806411485,1.0512919939574046,1.1052148565589357,2.7334097645028463,2.5231555806411485,0.10659426913779473,-0.012595868364812057,0.0074186475216367455,2.2178577921457534,1.1093161374457985,1.144760862038998,-0.05347936379812631,-0.0653649464502928,0.4584010408347125,0.018691588785046728,56.84574877845904,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_2-2025-10-25_05-30-19\Gyroscope.csv,jumping,107,107
2.185753969599749,1.0651515935038505,1.134547917143792,2.4314745182224002,2.185753969599749,0.033525952181526424,0.07787232785311607,0.00876951544267066,1.8872294806616037,1.121431224826333,1.0419022193829217,0.12730947187194266,-0.07293421171298883,0.22421789382895355,0.037383177570093455,59.867887332924475,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_2-2025-10-25_05-30-19\Gyroscope.csv,jumping,214,107
1.9274077639239315,0.9857499607799983,0.9717029851777682,2.1648565018522627,1.9274077639239315,0.07951504395943934,-0.16031458037339638,-0.10775031785210856,1.8394568193190084,0.9908501534342085,0.5268630932403784,0.16797195394861406,-0.09481909787819615,-0.049789591445073604,0.02803738317757009,51.2717016274625,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_2-2025-10-25_05-30-19\Gyroscope.csv,jumping,321,107
1.889749219459305,0.97805198994646,0.9565856950382303,2.127848163635104,1.889749219459305,0.03991558817084703,-0.008946486287445666,0.05968891121185968,1.6914601451060407,1.1403655060656068,0.600858417317503,0.19984600727542276,-0.5262979032355865,0.1824437131497463,0.037383177570093455,49.336340094962075,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_2-2025-10-25_05-30-19\Gyroscope.csv,jumping,428,107
5.870823550341054,4.054163423119444,16.43624106135957,7.134620537954258,5.870823550341054,0.026634176061532223,0.10841857272887899,-0.3171808741917119,2.6544409217075366,1.2082062801689002,6.502608978335044,-0.11770304046989481,0.697975095613595,-0.24654414720051143,0.06542056074766354,871.7093283982297,c:\Users\HP\Hidden-Markov-Models\samples\Kanisa\Jumping_2-2025-10-25_05-37-14\Accelerometer.csv,jumping,0,107
