acc_mag_mean,acc_mag_std,acc_mag_var,acc_x_mean,acc_x_std,acc_x_var,acc_y_mean,acc_y_std,acc_y_var,acc_z_mean,acc_z_std,acc_z_var,acc_SMA,acc_corr_xy,acc_corr_xz,acc_corr_yz,acc_dom_freq,acc_spec_energy,acc_top3_energy_ratio,gyro_mag_mean,gyro_mag_std,gyro_mag_var,gyro_x_mean,gyro_x_std,gyro_x_var,gyro_y_mean,gyro_y_std,gyro_y_var,gyro_z_mean,gyro_z_std,gyro_z_var,gyro_SMA,gyro_corr_xy,gyro_corr_xz,gyro_corr_yz,gyro_dom_freq,gyro_spec_energy,gyro_top3_energy_ratio,SourceFile,Activity,win_start,win_end
0.6227453014364949,2.763041301543678,7.6343972340361805,0.6227453014364949,2.763041301543678,7.6343972340361805,,,,0.7759635978274875,6.490769162809138,42.13008432487403,2.264038423145259,,0.5638708333267459,,2.0665389206572113,11130.335431037423,0.7593339135511803,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Accelerometer.csv,Jumping,5.709738525390625,6.709738525390625
0.6290464942102079,3.0006143681378115,9.003686586275077,0.6290464942102079,3.0006143681378115,9.003686586275077,,,,0.7286877808747468,7.342836830604451,53.917252720881216,2.4484932764812752,,0.7180891031660005,,2.0664304935721436,13127.131313038259,0.8058943989414741,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Accelerometer.csv,Jumping,6.209738525390625,7.209738525390625
-0.33649069520662417,3.797348542366079,14.419855952209787,-0.33649069520662417,3.797348542366079,14.419855952209787,,,,-0.7114502708866911,4.8578096186825235,23.598314291364446,2.7732006300170466,,0.42797255354511055,,2.149144093920099,20251.882585610532,0.7442333632294453,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Accelerometer.csv,Jumping,6.709738525390625,7.709738525390625
-0.35679380398876265,3.422631627992091,11.714407260931793,-0.35679380398876265,3.422631627992091,11.714407260931793,,,,-0.16631502475378648,2.81048745849753,7.898839754371905,2.4824316636571346,,0.09956769172555141,,2.149144093920099,16451.691907679502,0.7705877324512415,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Accelerometer.csv,Jumping,7.209738525390625,8.209738525390625
-0.1932926718835477,1.592072284348848,2.5346941585917593,-0.1932926718835477,1.592072284348848,2.5346941585917593,,,,0.05622774141806143,3.4418669207521124,11.846447900167627,1.3006436350169006,,0.27132573066667676,,1.0332152467860718,3691.809064096657,0.6621539352050229,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Accelerometer.csv,Jumping,7.709738525390625,8.709738525390625
-0.3031367902402525,1.4394281178092727,2.0719533063399456,-0.3031367902402525,1.4394281178092727,2.0719533063399456,,,,-0.4741427501042684,3.4476336718472287,11.886177935254803,1.1534816909719396,,-0.00573732105482628,,1.0332694603286057,3020.7483389576114,0.5794487681077346,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Accelerometer.csv,Jumping,8.209738525390625,9.209738525390625
0.25497088940055285,1.6924516197308892,2.8643924851297107,0.25497088940055285,1.6924516197308892,2.8643924851297107,,,,-0.43307318952348495,3.683197922171613,13.56594693388929,1.3948571913772159,,-0.18298074441112094,,4.132860987144681,4174.5924298378295,0.6143898942257502,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Accelerometer.csv,Jumping,8.709738525390625,9.709738525390625
0.42137259244918823,2.283548431393787,5.2145934385210255,0.42137259244918823,2.283548431393787,5.2145934385210255,,,,-0.09240005634449146,4.9747317647144,24.747956130858444,1.7126415990017079,,0.42994519442716733,,1.0332694603285069,7602.375010028458,0.5025766289566251,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Accelerometer.csv,Jumping,9.209738525390625,10.209738525390625
-0.07668321110584118,2.551350300604834,6.509388356396378,-0.07668321110584118,2.551350300604834,6.509388356396378,,,,-0.08477759802782978,4.513296995594449,20.36984977044188,1.9075138888977192,,0.24496543562939885,,1.0332152467861702,9487.933928048693,0.7325546673878018,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Accelerometer.csv,Jumping,9.709738525390625,10.709738525390625
-0.36051723581773265,2.4887077261864348,6.193666146380054,-0.36051723581773265,2.4887077261864348,6.193666146380054,,,,0.1262986704155251,3.3651906669569835,11.324508224974387,2.0117738390410387,,-0.5855030749976377,,2.0665389206570137,9029.09802013259,0.7404761961204791,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Accelerometer.csv,Jumping,10.209738525390625,11.209738525390625
,,,,,,,,,,,,,,,,,,,-0.16055667807382565,0.671397094033279,0.45077405787633157,-0.16055667807382565,0.671397094033279,0.45077405787633157,,,,-0.2583883904196598,0.2871572191699915,0.08245926852144253,0.5752993392309657,,-0.6248190616017036,,1.0332694603286088,656.8925757152615,0.8584347390650284,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping,0.209738525390625,1.209738525390625
,,,,,,,,,,,,,,,,,,,0.21737677735035066,1.242161008809146,1.5429639718057553,0.21737677735035066,1.242161008809146,1.5429639718057553,,,,-0.19180604235993493,0.44750379493409,0.20025964648041206,1.0164724642893783,,-0.13817721297734908,,2.0664304935721804,2249.3809233672146,0.8469345099017402,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping,0.709738525390625,1.709738525390625
,,,,,,,,,,,,,,,,,,,0.2608954014204856,1.3411935069790202,1.7988000231626828,0.2608954014204856,1.3411935069790202,1.7988000231626828,,,,-0.15543659072783259,0.44648487719939756,0.19934874556776114,1.1241696475297902,,0.18230284946454486,,2.0665389206572113,2621.9835556006574,0.7701229848020971,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping,1.209738525390625,2.209738525390625
,,,,,,,,,,,,,,,,,,,0.00470719739139356,1.1072347733483028,1.2259688433116673,0.00470719739139356,1.1072347733483028,1.2259688433116673,,,,-0.8794291667226288,0.9202514661896297,0.8468627610241632,0.9127712423344039,,0.40485917106060054,,2.0664304935721924,1786.8154771177758,0.8233303285756055,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping,1.709738525390625,2.709738525390625
,,,,,,,,,,,,,,,,,,,-0.20391269449006633,1.7801105363120322,3.1687935214891105,-0.20391269449006633,1.7801105363120322,3.1687935214891105,,,,-1.0313081400537933,1.0786705065882543,1.1635300617833608,1.4116963030149539,,-0.32786138628607436,,1.0332694603286057,4617.996879749169,0.8711226868471574,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping,2.209738525390625,3.209738525390625
,,,,,,,,,,,,,,,,,,,-0.15428984282469307,2.3405823106694124,5.478325553018565,-0.15428984282469307,2.3405823106694124,5.478325553018565,,,,-0.3133165694911171,0.9725555150445413,0.9458642298435529,2.0083130849870265,,-0.5494139953400762,,2.0664304935721924,7986.635124017431,0.8031868022074325,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping,2.709738525390625,3.709738525390625
,,,,,,,,,,,,,,,,,,,-0.26161118329695937,2.0621221988581278,4.25234796302348,-0.26161118329695937,2.0621221988581278,4.25234796302348,,,,-0.3027295612923379,0.7675853269251394,0.589187234110773,1.8093655876955896,,-0.2718475855142625,,2.14914409392015,5971.551809265787,0.931771116533892,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping,3.209738525390625,4.209738525390625
,,,,,,,,,,,,,,,,,,,0.4765026498375074,1.9328092744518062,3.735751691406917,0.4765026498375074,1.9328092744518062,3.735751691406917,,,,-0.7129826462774906,0.5654061054157472,0.3196840640414031,1.624653448544021,,-0.11413966785214626,,2.14914409392015,5246.140477914067,0.933309699194728,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping,3.709738525390625,4.709738525390625
,,,,,,,,,,,,,,,,,,,0.5715989138655089,1.617094165689455,2.614993540706875,0.5715989138655089,1.617094165689455,2.614993540706875,,,,-0.6511066146194935,0.42969006231174467,0.18463354964947104,1.2634852391288236,,-0.08340947901153063,,2.066430493572242,3812.395773702305,0.8408489138415248,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping,4.209738525390625,5.209738525390625
,,,,,,,,,,,,,,,,,,,-0.010985354996389814,1.215889722853056,1.4783878181396817,-0.010985354996389814,1.215889722853056,1.4783878181396817,,,,-0.32894124640841726,0.43654510399517965,0.19057162782216222,1.0274153935412567,,0.3695884214283275,,2.0665389206572113,2155.3459036949225,0.7641612593371296,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping,4.709738525390625,5.709738525390625
,,,,,,,,,,,,,,,,,,,0.11839689614458217,1.2472260702169122,1.5555728702287221,0.11839689614458217,1.2472260702169122,1.5555728702287221,,,,-0.5363465170720937,0.5636206277798675,0.317668212058972,1.012742339702392,,0.47669265824417617,,2.066430493572242,2267.8155189618155,0.8592243996305566,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping,5.209738525390625,6.209738525390625
,,,,,,,,,,,,,,,,,,,-0.4657498134852008,2.0765181351689534,4.311927565685547,-0.4657498134852008,2.0765181351689534,4.311927565685547,,,,-0.6101869239851281,0.6794075347124451,0.4615945982240423,1.4800277539632387,,-0.06713543311757986,,2.0665389206572113,6286.146416888237,0.7560539893378747,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping,5.709738525390625,6.709738525390625
,,,,,,,,,,,,,,,,,,,-0.8405201700343577,2.5706880071349505,6.608436830027464,-0.8405201700343577,2.5706880071349505,6.608436830027464,,,,-0.8935521832770772,0.8031319137982835,0.6450208709612935,2.114303555167108,,-0.29337751788412164,,2.0664304935721436,9634.69829364175,0.8668099061642242,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping,6.209738525390625,7.209738525390625
,,,,,,,,,,,,,,,,,,,0.1788687387938207,2.976576427133531,8.860007226567015,0.1788687387938207,2.976576427133531,8.860007226567015,,,,-0.9326730067841709,0.8788996032878061,0.7724645126594629,2.54495103991116,,0.07733983176580003,,2.149144093920099,12443.232316325244,0.9466318813139196,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping,6.709738525390625,7.709738525390625
,,,,,,,,,,,,,,,,,,,0.876120647731817,2.822678334443105,7.967512979734502,0.876120647731817,2.822678334443105,7.967512979734502,,,,-0.4720595929824378,0.7088220585645705,0.5024287107077154,2.614024324799484,,0.08160997674564606,,2.149144093920099,11185.960910795156,0.914900966135619,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping,7.209738525390625,8.209738525390625
,,,,,,,,,,,,,,,,,,,0.4298752793973243,2.035219623006641,4.142118913871294,0.4298752793973243,2.035219623006641,4.142118913871294,,,,-0.2503172899423926,0.5182249937767731,0.2685571441749365,1.7130730732309598,,-0.1825257571741009,,2.0664304935721436,6036.883592579091,0.8154211862135438,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping,7.709738525390625,8.709738525390625
,,,,,,,,,,,,,,,,,,,0.18792744251657967,1.1744250113641017,1.3792741073175705,0.18792744251657967,1.1744250113641017,1.3792741073175705,,,,-0.16422176373156686,0.5476584897845916,0.2999298214331397,0.8811938349605987,,-0.21918904081934248,,1.0332694603286057,2010.9810235774512,0.5399203644487827,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping,8.209738525390625,9.209738525390625
,,,,,,,,,,,,,,,,,,,-0.08152831482045629,0.822728635638637,0.6768824078998131,-0.08152831482045629,0.822728635638637,0.6768824078998131,,,,-0.2041276225440756,0.6792733529899172,0.4614122880821647,0.6760354113972021,,-0.3742136137200966,,1.0332152467861702,986.7757439073816,0.6156510757169795,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping,8.709738525390625,9.709738525390625
,,,,,,,,,,,,,,,,,,,-0.015377238668777328,1.2543427397330782,1.5733757087210847,-0.015377238668777328,1.2543427397330782,1.5733757087210847,,,,-0.37016495130956173,0.8683104565744884,0.7539630489965965,1.0753753888938162,,-0.33151677872542024,,3.099808380985521,2292.974897152602,0.7881164293967817,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping,9.209738525390625,10.209738525390625
,,,,,,,,,,,,,,,,,,,0.04412664224704107,1.3262290625977338,1.7588835264788634,0.04412664224704107,1.3262290625977338,1.7588835264788634,,,,-0.24797853051374355,0.7423357005685414,0.5510622923385872,1.1722201255184632,,-0.36812460186726587,,2.0664304935723403,2564.304775037256,0.8143747059265782,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping,9.709738525390625,10.709738525390625
,,,,,,,,,,,,,,,,,,,-0.05986585592230161,1.1113571546509373,1.2351147251938273,-0.05986585592230161,1.1113571546509373,1.2351147251938273,,,,0.08152406990390133,0.4603536270500228,0.2119254619381115,0.9876014426074646,,-0.46852127208275884,,2.0665389206570137,1800.657997603085,0.8851397524299823,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping,10.209738525390625,11.209738525390625
-0.5449450634143971,1.689360013113534,2.8539372539069596,-0.5449450634143971,1.689360013113534,2.8539372539069596,,,,-0.31668202965347847,5.801170288016673,33.65357671056744,1.2684456065849021,,-0.5646025202564033,,3.1000117057733654,4161.039232681896,0.5836281681456117,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,Jumping,0.205822021484375,1.2058220214843751
-0.6941534711254967,1.6910464759834376,2.8596381839360028,-0.6941534711254967,1.6910464759834376,2.8596381839360028,,,,-0.8379998913517704,5.859447442297114,34.33312432904219,1.4423407834989053,,0.055830982328027245,,1.033296569233396,4169.251951660035,0.6227051335627348,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,Jumping,0.705822021484375,1.7058220214843751
-0.07601061518545504,1.88632586407567,3.558225265480823,-0.07601061518545504,1.88632586407567,3.558225265480823,,,,-0.047190330646656176,5.648664516125002,31.90741081572971,1.6529930427118584,,0.5913335058149466,,2.066674470515577,5187.653828669996,0.8079789106420521,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,Jumping,1.2058220214843751,2.205822021484375
0.128927708224014,1.580597096133768,2.4982871803065,0.128927708224014,1.580597096133768,2.4982871803065,,,,0.35492656849048754,5.9309671280972305,35.17637107456991,1.3721348328722849,,0.2785647995944776,,2.066593138466792,3642.3062656381344,0.6898876593093846,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,Jumping,1.7058220214843751,2.705822021484375
0.10903625714558142,1.7794294974495077,3.166369336393408,0.10903625714558142,1.7794294974495077,3.166369336393408,,,,1.270267159850509,5.720838645661342,32.7279948096923,1.3727540812558598,,0.19140421520799514,,3.100011705773328,4616.201821543165,0.6031374841117668,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,Jumping,2.205822021484375,3.205822021484375
0.3991734978777391,2.435106587854053,5.929744094210211,0.3991734978777391,2.435106587854053,5.929744094210211,,,,0.9478750493791368,5.6053009908077,31.419399197549776,2.0247197915558464,,0.5321669726573717,,2.066593138466792,8644.239931232452,0.8183471762172106,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,Jumping,2.705822021484375,3.705822021484375
0.3723668405469858,3.383316139673196,11.446828100973136,0.3723668405469858,3.383316139673196,11.446828100973136,,,,0.04732362279352149,6.105780742388857,37.28055847412663,2.6858216023670054,,0.4640888439081942,,4.298626506972397,16071.184613712367,0.6801975522373256,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,Jumping,3.205822021484375,4.205822021484375
0.3785758265909159,3.3298548980825986,11.087933642284673,0.3785758265909159,3.3298548980825986,11.087933642284673,,,,-0.14593999790695478,5.50164519665013,30.26809986982345,2.5010546693262063,,0.5073469819044492,,2.1493132534861727,15560.81410427365,0.6329431827146127,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,Jumping,3.705822021484375,4.705822021484375
0.21392781259836974,2.8620015298971695,8.19105275713374,0.21392781259836974,2.8620015298971695,8.19105275713374,,,,-0.15503427717420787,5.588991677114218,31.236827966852005,2.1346490410742938,,0.2659475143782422,,4.133132058412782,11941.536685886398,0.6113993287862534,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,Jumping,4.205822021484375,5.205822021484375
0.3378239307138655,2.553409100692367,6.519898035498603,0.3378239307138655,2.553409100692367,6.519898035498603,,,,-0.13747776879204643,6.14277230804964,37.7336516285415,1.8944810650966786,,0.08435376166387763,,4.133348941031203,9505.814088827636,0.6333667061136292,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,Jumping,4.705822021484375,5.705822021484375
0.5349258951566838,2.092810660641309,4.379856461293911,0.5349258951566838,2.092810660641309,4.379856461293911,,,,-0.11378672387864855,5.46978040759726,29.91849770733485,1.7182013199285224,,0.441727662159863,,5.16648284616698,6380.05875386584,0.45409598623260067,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,Jumping,5.205822021484375,6.205822021484375
0.15529273947079977,1.9999639848544803,3.9998559407150123,0.15529273947079977,1.9999639848544803,3.9998559407150123,,,,-0.3532879617479112,4.830592769947169,23.33462650906587,1.5830455367211942,,0.6567327106305273,,2.0667015826210684,5831.466883833537,0.6982938418529182,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,Jumping,5.705822021484375,6.705822021484375
-0.04340109449845775,1.7243646538855577,2.973433459569859,-0.04340109449845775,1.7243646538855577,2.973433459569859,,,,-0.7466797519613195,4.561903844223584,20.810966683941917,1.4247136414051056,,0.6189442585736827,,2.066593138466792,4335.2385739857855,0.5612731918875372,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,Jumping,6.205822021484375,7.205822021484375
-0.20747312847173438,2.1002274905150453,4.410955511915124,-0.20747312847173438,2.1002274905150453,4.410955511915124,,,,-0.9675394139199887,4.443346996743757,19.74333253347176,1.6747863034032426,,0.3103059827684779,,4.2986265069723455,6193.745615742523,0.6473603339608116,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,Jumping,6.705822021484375,7.705822021484375
-0.3265507811645292,2.259451898449584,5.1051228814074285,-0.3265507811645292,2.259451898449584,5.1051228814074285,,,,-0.770083283478359,5.007402055916927,25.074075349601067,1.9160731609137553,,0.16799503378758654,,4.2986265069723455,7165.961147957991,0.7259417880565527,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,Jumping,7.205822021484375,8.205822021484375
0.2703062676721149,2.3376653629723196,5.464679349240508,0.2703062676721149,2.3376653629723196,5.464679349240508,,,,0.23191771683869541,5.70743874586385,32.574857037787915,2.0617583807971744,,-0.06415766522293297,,1.033296569233396,7965.60273394314,0.4685194843792198,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,Jumping,7.705822021484375,8.705822021484375
0.20870884480299773,2.21386059308032,4.901178725593946,0.20870884480299773,2.21386059308032,4.901178725593946,,,,0.24667887334470395,5.284990998808992,27.931129857492063,1.810367586436095,,-0.1513238087413329,,4.13340316524194,7144.425784496179,0.6739657041405422,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,Jumping,8.205822021484375,9.205822021484375
0.2301232334640291,2.090999418362392,4.372278567591861,0.2301232334640291,2.090999418362392,4.372278567591861,,,,-0.47246305147806805,5.496548214659143,30.212042276072605,1.5949462801218033,,0.4590132654532921,,2.0665660292064896,6372.378960650514,0.740126860232825,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,Jumping,8.705822021484375,9.705822021484375
