time,seconds_elapsed,z,y,x
1761371104896999400,0.20599951171875,-1.456648826599121,0.0687570571899414,-0.9153915643692017
1761371104915610600,0.224610595703125,-1.464712142944336,-0.1060628890991211,-0.6343247890472412
1761371104934223400,0.243223388671875,-1.4934406280517578,-0.07482218742370605,-0.4972285032272339
1761371104952834300,0.261834228515625,-1.6727371215820312,0.08050060272216797,-0.4960763454437256
1761371104971447000,0.280447021484375,-1.4893145561218262,0.42693281173706055,-0.5468509197235107
1761371104990058200,0.299058349609375,-1.0302648544311523,0.709871768951416,-0.5379376411437988
1761371105008670700,0.317670654296875,-0.6693286895751953,0.7597737312316895,-0.46512365341186523
1761371105027282000,0.336281982421875,-0.43184852600097656,0.736161470413208,-0.5138821601867676
1761371105045894400,0.354894287109375,-0.21041011810302734,0.4970681667327881,-0.6749200820922852
1761371105064505600,0.373505615234375,0.34330272674560547,0.5825965404510498,-0.8959991931915283
1761371105083118300,0.392118408203125,1.0219573974609375,0.9236125946044922,-0.887784481048584
1761371105101729300,0.410729248046875,1.0309677124023438,0.7060222625732422,-0.6999204158782959
1761371105120342000,0.429342041015625,0.6960535049438477,-0.04727363586425781,-0.41908907890319824
1761371105138953000,0.447952880859375,0.4606485366821289,-0.6910514831542969,-0.4469144344329834
1761371105157565700,0.466565673828125,0.2442026138305664,-1.0103625059127808,-0.5105619430541992
1761371105176177000,0.485177001953125,0.13141536712646484,-0.9863356351852417,-0.7755651473999023
1761371105194789400,0.503789306640625,0.10871219635009766,-0.9623839855194092,-0.7574548721313477
1761371105213400600,0.522400634765625,-0.24535083770751953,-1.214341163635254,-0.2153029441833496
1761371105232013000,0.541012939453125,-0.928126335144043,-1.500878095626831,0.6545042991638184
1761371105250624300,0.559624267578125,-1.2792243957519531,-1.1937010288238525,0.6329922676086426
1761371105269237000,0.578237060546875,-0.4122285842895508,-0.5013589859008789,0.020051956176757812
1761371105287848000,0.596847900390625,-0.43118762969970703,-0.7001838684082031,0.6480636596679688
1761371105306460700,0.615460693359375,-0.5024957656860352,-0.8920896053314209,1.2558655738830566
