time,seconds_elapsed,z,y,x
1761753162999505200,0.087505126953125,0.0001527161948615685,0.00045814859913662076,-0.00022907429956831038
1761753163037166600,0.12516650390625,-0.0001527161948615685,0.0001527161948615685,0.00022907429956831038
1761753163074827800,0.162827880859375,0.0001527161948615685,0.0001527161948615685,-0.00038179047987796366
1761753163112489200,0.2004892578125,0,0.0007635809597559273,-0.00022907429956831038
1761753163150150400,0.238150390625,-0.0001527161948615685,0.0001527161948615685,-0.00022907429956831038
1761753163187811600,0.2758115234375,0,-0.000305432389723137,-0.00007635809743078426
1761753163225473000,0.31347314453125,0.0001527161948615685,-0.0001527161948615685,0.00007635809743078426
1761753163263134200,0.35113427734375,0,0.000305432389723137,0.00007635809743078426
1761753163300795600,0.388795654296875,-0.000305432389723137,0.0001527161948615685,-0.00007635809743078426
1761753163338456800,0.426456787109375,-0.0001527161948615685,0,-0.00007635809743078426
1761753163376118300,0.4641181640625,-0.000305432389723137,-0.0001527161948615685,0.00007635809743078426
1761753163413779500,0.501779541015625,-0.000305432389723137,-0.0001527161948615685,-0.00007635809743078426
1761753163451440600,0.539440673828125,-0.000305432389723137,-0.00045814859913662076,-0.00007635809743078426
1761753163489102000,0.57710205078125,-0.0001527161948615685,0,0.00007635809743078426
1761753163526763300,0.61476318359375,-0.0001527161948615685,0,-0.00038179047987796366
1761753163564424700,0.6524248046875,0,0.000610864779446274,-0.00007635809743078426
1761753163602086000,0.6900859375,-0.00045814859913662076,-0.0001527161948615685,0.00022907429956831038
1761753163639747300,0.727747314453125,0,0.0001527161948615685,-0.00038179047987796366
1761753163677408500,0.765408447265625,-0.0001527161948615685,-0.000305432389723137,0.00007635809743078426
1761753163715070000,0.803070068359375,0,0.0001527161948615685,-0.0005345066892914474
1761753163752731100,0.840731201171875,0,0.000305432389723137,0.00022907429956831038
1761753163790392300,0.878392333984375,0,0,0.0006872228696011007
1761753163828053800,0.9160537109375,0.0001527161948615685,-0.000305432389723137,0.00038179047987796366
1761753163865715000,0.95371484375,0.000305432389723137,0.000305432389723137,-0.00038179047987796366
1761753163903376400,0.99137646484375,-0.000305432389723137,0.0001527161948615685,-0.00022907429956831038
1761753163941037600,1.02903759765625,0.0001527161948615685,0.000305432389723137,-0.00022907429956831038
1761753163978699000,1.066698974609375,0,0.00045814859913662076,0.00022907429956831038
1761753164016360200,1.104360107421875,-0.0001527161948615685,0.000305432389723137,-0.0005345066892914474
1761753164054021400,1.142021484375,-0.00045814859913662076,0,0.00007635809743078426
1761753164091682800,1.179682861328125,0.000305432389723137,0,-0.00022907429956831038
1761753164129344000,1.217343994140625,0,-0.0001527161948615685,0.00007635809743078426
1761753164167005400,1.25500537109375,-0.000305432389723137,-0.0001527161948615685,0.0005345066892914474
1761753164204666600,1.29266650390625,-0.0001527161948615685,-0.0001527161948615685,0.00022907429956831038
1761753164242328000,1.330328125,-0.0001527161948615685,-0.0001527161948615685,-0.00022907429956831038
1761753164279989200,1.3679892578125,0.000305432389723137,-0.000305432389723137,0.00038179047987796366
1761753164317650400,1.405650390625,-0.0001527161948615685,0.0001527161948615685,0.00022907429956831038
1761753164355311900,1.443311767578125,0,0.000610864779446274,-0.00007635809743078426
1761753164392973000,1.48097314453125,-0.0001527161948615685,-0.00045814859913662076,0.00022907429956831038
1761753164430634500,1.518634521484375,0.0001527161948615685,-0.0001527161948615685,0.00022907429956831038
1761753164468295700,1.556295654296875,0.0001527161948615685,0.0001527161948615685,0.00007635809743078426
1761753164505957000,1.59395703125,0,0.0001527161948615685,0.00007635809743078426
1761753164543618300,1.631618408203125,0,-0.0001527161948615685,0.00007635809743078426
1761753164581279700,1.66927978515625,0,-0.000305432389723137,0.00022907429956831038
1761753164618941000,1.70694091796875,0.0001527161948615685,0.0001527161948615685,0.00007635809743078426
1761753164656602000,1.74460205078125,0,0.000305432389723137,0.00007635809743078426
1761753164694263600,1.782263671875,0.0001527161948615685,0.00045814859913662076,-0.00038179047987796366
1761753164731924700,1.8199248046875,0,-0.000305432389723137,0.00022907429956831038
1761753164769586000,1.8575859375,-0.0001527161948615685,0.0001527161948615685,-0.00007635809743078426
1761753164807247400,1.895247314453125,-0.000305432389723137,0.0001527161948615685,0.00007635809743078426
1761753164844908500,1.932908447265625,-0.000610864779446274,-0.000305432389723137,-0.00007635809743078426
1761753164882569700,1.97056982421875,-0.0001527161948615685,-0.00045814859913662076,-0.00022907429956831038
1761753164920231200,2.008231201171875,0.0009162971982732415,-0.000305432389723137,0.00022907429956831038
1761753164957892400,2.045892333984375,0.00045814859913662076,0,-0.00022907429956831038
1761753164995553800,2.0835537109375,-0.000610864779446274,-0.0001527161948615685,-0.00022907429956831038
1761753165033215000,2.121215087890625,0,0.0001527161948615685,0.00022907429956831038
1761753165070876400,2.15887646484375,0.0001527161948615685,0.000305432389723137,-0.00007635809743078426
1761753165108537600,2.19653759765625,0,-0.000610864779446274,0.00007635809743078426
1761753165146198800,2.23419873046875,0.000305432389723137,-0.0001527161948615685,0.00007635809743078426
1761753165183860200,2.271860107421875,0.000610864779446274,0.0001527161948615685,0.00007635809743078426
1761753165221521400,2.309521484375,-0.0001527161948615685,-0.0001527161948615685,-0.00038179047987796366
1761753165259182600,2.3471826171875,0,0.0001527161948615685,-0.00022907429956831038
1761753165296843800,2.38484375,0.0001527161948615685,-0.0001527161948615685,0.00007635809743078426
1761753165334505200,2.422505126953125,0.000305432389723137,-0.000305432389723137,-0.00022907429956831038
1761753165372166400,2.46016650390625,-0.0001527161948615685,-0.0001527161948615685,0.00038179047987796366
1761753165409827800,2.497827880859375,0,-0.000305432389723137,0.0006872228696011007
1761753165447489000,2.535489013671875,0,0.0001527161948615685,-0.00022907429956831038
1761753165485150500,2.573150390625,0.0001527161948615685,-0.000305432389723137,0.00022907429956831038
1761753165522811600,2.610811767578125,0.000305432389723137,-0.000305432389723137,0.00007635809743078426
1761753165560472800,2.648472900390625,0.000305432389723137,-0.000305432389723137,0.00007635809743078426
1761753165598134000,2.686134033203125,0,0.0001527161948615685,0.00022907429956831038
1761753165635795500,2.72379541015625,-0.00045814859913662076,-0.000305432389723137,-0.00007635809743078426
1761753165673456600,2.76145654296875,-0.000305432389723137,-0.0001527161948615685,-0.00007635809743078426
1761753165711118000,2.7991181640625,0.00045814859913662076,-0.0001527161948615685,0.00022907429956831038
