time,seconds_elapsed,z,y,x
1761311876130812000,0.20381201171875,-2.912984848022461,-1.272735595703125,0.8556133508682251
1761311876149424600,0.222424560546875,-3.0503978729248047,-1.4873046875,0.6008377075195312
1761311876168038700,0.24103857421875,-2.9496073722839355,-1.581543207168579,0.3391737937927246
1761311876186651400,0.2596513671875,-2.7100830078125,-1.5623581409454346,0.2969331741333008
1761311876205265400,0.278265380859375,-2.4007692337036133,-1.5412275791168213,0.4794950485229492
1761311876223878000,0.2968779296875,-1.75138521194458,-1.338958978652954,0.6390731334686279
1761311876242492200,0.3154921875,-0.9399356842041016,-0.9841153621673584,0.5719506740570068
1761311876261104600,0.334104736328125,-0.4425187110900879,-0.5039496421813965,0.4279775619506836
1761311876279719000,0.352718994140625,-0.34970998764038086,0.3804793357849121,-0.276780366897583
1761311876298331400,0.371331298828125,-0.0836024284362793,1.7644481658935547,-1.199878215789795
1761311876316945400,0.3899453125,1.2020463943481445,3.445512294769287,-2.054730176925659
1761311876335558100,0.40855810546875,4.205533981323242,4.64021635055542,-1.608208179473877
1761311876354172200,0.427172119140625,7.246708869934082,4.804679870605469,-0.6200153827667236
1761311876372785000,0.445784912109375,8.848628044128418,4.524230003356934,-1.1679394245147705
1761311876391399000,0.46439892578125,9.385665893554688,4.279021739959717,-2.430954933166504
1761311876410011400,0.483011474609375,9.020277976989746,3.9672045707702637,-3.0059139728546143
1761311876428625700,0.501625732421875,7.144482612609863,3.7974390983581543,-3.6475331783294678
1761311876447238100,0.520238037109375,4.423051834106445,3.779423713684082,-4.396759033203125
1761311876465852200,0.53885205078125,1.209627628326416,3.627765655517578,-4.8623857498168945
1761311876484465000,0.55746484375,-1.8014016151428223,3.445427894592285,-5.046056747436523
1761311876503079000,0.576078857421875,-3.6727957725524902,3.0452184677124023,-3.0277085304260254
1761311876521691600,0.594691650390625,-2.6815576553344727,1.287297248840332,2.233584403991699
1761311876540305700,0.6133056640625,-1.145491123199463,3.414836883544922,2.163419485092163
1761311876558918100,0.631918212890625,-1.6557235717773438,0.3779592514038086,3.240945339202881
1761311876577532400,0.650532470703125,-2.5743651390075684,-3.068192958831787,4.2879438400268555
1761311876596145000,0.669144775390625,-3.8266587257385254,-4.355262756347656,3.599850654602051
1761311876614759200,0.68775927734375,-4.812361240386963,-4.534157752990723,2.2357337474823
1761311876633371600,0.70637158203125,-5.8216552734375,-4.890337944030762,1.5287771224975586
1761311876651986000,0.72498583984375,-6.219984531402588,-5.148415565490723,1.1353728771209717
1761311876670598400,0.743598388671875,-6.1341447830200195,-4.4727067947387695,-0.33029651641845703
1761311876689212400,0.76221240234375,-6.171225547790527,-3.4314568042755127,-1.9647376537322998
1761311876707825200,0.7808251953125,-5.743923664093018,-3.628101348876953,-0.9477887153625488
1761311876726439200,0.799439208984375,-6.119257926940918,-4.121848106384277,0.14844250679016113
1761311876745052000,0.818052001953125,-6.191353797912598,-3.675792932510376,0.6606686115264893
1761311876763666000,0.836666015625,-4.803849220275879,-3.090524673461914,1.5448060035705566
1761311876782278700,0.855278564453125,-2.938817024230957,-2.7010393142700195,2.4054183959960938
1761311876800892700,0.873892578125,-2.168818473815918,-2.760986089706421,3.0513815879821777
1761311876819505200,0.892505126953125,-2.321460247039795,-2.7129569053649902,2.98952054977417
1761311876838119400,0.911119384765625,-2.1883535385131836,-2.3668973445892334,2.8386588096618652
1761311876856732000,0.92973193359375,-1.5831308364868164,-1.4426934719085693,2.5275161266326904
1761311876875346200,0.94834619140625,-1.5193700790405273,-0.41239500045776367,2.0335168838500977
1761311876893958700,0.966958740234375,-2.418274402618408,0.22719478607177734,1.2612574100494385
1761311876912572700,0.98557275390625,-0.9400324821472168,2.884209156036377,-0.7081048488616943
1761311876931185400,1.004185302734375,4.906427383422852,7.824930191040039,-3.9350790977478027
1761311876949799400,1.02279931640625,8.310680389404297,4.583078861236572,-2.895146608352661
1761311876968412200,1.041412109375,10.121681213378906,3.843873977661133,-4.283759117126465
1761311876987026200,1.060026123046875,10.694856643676758,4.599216461181641,-6.379687309265137
1761311877005639000,1.078638916015625,9.898778915405273,6.041243553161621,-6.67496395111084
1761311877024253000,1.0972529296875,7.577798843383789,7.6618523597717285,-6.143942832946777
1761311877042865700,1.11586572265625,4.246467590332031,7.212141990661621,-3.8223400115966797
1761311877061479700,1.134479736328125,0.3280296325683594,4.11337947845459,-1.2685050964355469
1761311877080092200,1.153092041015625,-2.836967945098877,1.4576458930969238,0.013882160186767578
1761311877098706400,1.17170654296875,-3.2722744941711426,-0.029088497161865234,0.61252760887146
1761311877117319000,1.19031884765625,-2.595822334289551,-1.8959178924560547,1.9902241230010986
1761311877135933200,1.20893310546875,-2.6444668769836426,-2.913393259048462,2.7312657833099365
1761311877154545700,1.227545654296875,-4.227443218231201,-3.0961153507232666,3.2572083473205566
1761311877173160000,1.246159912109375,-6.167147636413574,-2.497683525085449,2.883755922317505
1761311877191772400,1.2647724609375,-6.388208389282227,-1.328000783920288,2.4000136852264404
1761311877210386400,1.283386474609375,-4.883549213409424,-1.2174582481384277,1.3075660467147827
1761311877228999200,1.301999267578125,-3.795936107635498,-1.8421881198883057,0.0831003189086914
1761311877247613200,1.32061328125,-3.830960273742676,-2.5483081340789795,-0.11258149147033691
1761311877266226000,1.339225830078125,-4.182446002960205,-3.1897127628326416,0.4815857410430908
1761311877284840000,1.35783984375,-4.818327903747559,-3.597235679626465,1.2767874002456665
1761311877303452700,1.37645263671875,-5.2315778732299805,-3.7634756565093994,1.8205595016479492
