time,seconds_elapsed,z,y,x
1761311795128876500,0.19087646484375,-0.016492875292897224,-0.026190076023340225,0.3981960713863373
1761311795147489000,0.209489013671875,0.11056335270404816,-0.32672691345214844,0.28702184557914734
1761311795166103000,0.22810302734375,0.12216944992542267,-0.11659546941518784,0.5344150066375732
1761311795184715800,0.2467158203125,0.14171656966209412,0.2865637242794037,0.9339091181755066
1761311795203329800,0.265329833984375,0.13316470384597778,0.5260158181190491,0.8441145420074463
1761311795221942300,0.2839423828125,0.0653606578707695,0.26762744784355164,0.0958266630768776
1761311795240556300,0.302556396484375,-0.08979454636573792,-0.07994463294744492,-0.8840487003326416
1761311795259168800,0.321168701171875,-0.25350162386894226,-0.10071343928575516,-1.72823965549469
1761311795277782800,0.33978271484375,-0.3304683566093445,-0.045737188309431076,-2.4258272647857666
1761311795296395500,0.3583955078125,-0.35856732726097107,-0.0426829531788826,-2.913970470428467
1761311795315009500,0.377009521484375,-0.30908870697021484,-0.16668494045734406,-3.1186044216156006
1761311795333622000,0.3956220703125,-0.23212195932865143,-0.4348468780517578,-3.1186044216156006
1761311795352236000,0.414236083984375,-0.19119518995285034,-0.639480710029602,-2.9652817249298096
1761311795370848500,0.4328486328125,-0.17592400312423706,-0.6077166795730591,-2.647564649581909
1761311795389462500,0.451462646484375,-0.16859383881092072,-0.51425701379776,-2.1820991039276123
1761311795408075300,0.4700751953125,-0.20585553348064423,-0.6199336051940918,-1.5425420999526978
1761311795426689300,0.488689208984375,-0.28404396772384644,-0.6791858077049255,-0.760657548904419
1761311795445301800,0.5073017578125,-0.33474430441856384,-0.7903599739074707,-0.05207473039627075
1761311795463915800,0.525915771484375,-0.29503923654556274,-0.9168053865432739,0.5038726329803467
1761311795482528300,0.5445283203125,-0.1973036676645279,-0.9326874017715454,0.9290223121643066
1761311795501142300,0.563142333984375,-0.04825693368911743,-0.676131546497345,1.262544870376587
1761311795519755000,0.581755126953125,0.12705622613430023,-0.19050799310207367,1.4671787023544312
1761311795538369000,0.600369140625,0.2718270421028137,0.11369394510984421,1.4830608367919922
1761311795556981500,0.6189814453125,0.3939964771270752,0.2321983128786087,1.3749408721923828
1761311795575595500,0.637595458984375,0.5008947253227234,0.35497862100601196,1.2710968255996704
1761311795594208000,0.6562080078125,0.5992411375045776,0.14545799791812897,1.190464973449707
1761311795612822000,0.674822021484375,0.6268056631088257,-0.3670428395271301,1.1721395254135132
1761311795631434800,0.693434814453125,0.4062134325504303,-0.6242095232009888,1.2533822059631348
1761311795650048800,0.712048828125,-0.06352811306715012,-0.5118136405944824,1.394487977027893
1761311795668661200,0.7306611328125,-0.4446968138217926,-0.3969743549823761,1.4048722982406616
1761311795687275300,0.749275146484375,-0.5589252710342407,-0.5167004466056824,0.9803335070610046
1761311795705887700,0.7678876953125,-0.42514967918395996,-0.5783960223197937,0.2674747407436371
1761311795724502000,0.786501953125,-0.13621893525123596,-0.2790808379650116,-0.4014793634414673
1761311795743114500,0.805114501953125,0.17286977171897888,0.04222481697797775,-0.9280297160148621
1761311795761728500,0.823728515625,0.44958359003067017,0.05322006717324257,-1.4246485233306885
1761311795780341000,0.842341064453125,0.6133670210838318,-0.08788564801216125,-1.861404299736023
1761311795798955000,0.860955078125,0.7306496500968933,-0.08727480471134186,-2.010451078414917
1761311795817567700,0.879567626953125,0.8937458992004395,-0.25953373312950134,-1.7887134552001953
1761311795836181800,0.898181640625,0.8418238759040833,-1.2203965187072754,-1.4747380018234253
1761311795854794200,0.916794189453125,0.3805578351020813,-2.418955087661743,-1.7044165134429932
1761311795873407000,0.935406982421875,-0.00916270911693573,-2.6968905925750732,-2.1503350734710693
1761311795892019700,0.954019775390625,-0.22540263831615448,-2.221651554107666,-2.351303815841675
1761311795910633700,0.9726337890625,-0.37383851408958435,-1.0902860164642334,-2.1973702907562256
1761311795929246200,0.99124609375,-0.4691306948661804,0.18699561059474945,-1.844300627708435
1761311795947860200,1.009860107421875,-0.42637139558792114,0.9358943700790405,-1.562089204788208
1761311795966472700,1.02847265625,-0.25533416867256165,1.1722922325134277,-1.381278395652771
1761311795985087000,1.0470869140625,-0.02993151545524597,1.0757783651351929,-1.2010784149169922
1761311796003699500,1.065699462890625,0.2101314514875412,0.8503757119178772,-0.8950439691543579
1761311796022313500,1.0843134765625,0.39888325333595276,0.47287213802337646,-0.435075968503952
1761311796040926000,1.102926025390625,0.5265503525733948,0.05322006717324257,0.18989713490009308
1761311796059540000,1.1215400390625,0.5601469278335571,-0.2131093442440033,0.8716026544570923
