time,seconds_elapsed,z,y,x
1761370086420301300,0.20230126953125,0.09356689453125,0.132243812084198,-0.08735007047653198
1761370086438911700,0.220911865234375,0.015576362609863281,0.0645211935043335,-0.05735290050506592
1761370086457524000,0.23952392578125,-0.022531509399414062,0.06736302375793457,-0.06666785478591919
1761370086476134400,0.258134521484375,0.0000972747802734375,0.06977230310440063,-0.07718369364738464
1761370086494746400,0.276746337890625,0.050498008728027344,0.09764593839645386,-0.09226956963539124
1761370086513357000,0.295357177734375,0.0361175537109375,0.12706559896469116,-0.10855555534362793
1761370086531969000,0.313968994140625,0.052344322204589844,0.11304247379302979,-0.09046971797943115
1761370086550579500,0.332579345703125,0.05372047424316406,0.07361441850662231,-0.08298680186271667
1761370086569191700,0.351191650390625,-0.0008344650268554688,0.04695868492126465,-0.04558753967285156
1761370086587802000,0.369802001953125,-0.0261383056640625,0.015548169612884521,0.036048561334609985
1761370086606414000,0.3884140625,-0.0018768310546875,-0.003100454807281494,0.10588778555393219
1761370086625024800,0.407024658203125,0.025499343872070312,-0.005655348300933838,0.07733659446239471
1761370086643636700,0.42563671875,0.03551673889160156,0.017177999019622803,0.0024079978466033936
1761370086662247200,0.4442470703125,0.04255962371826172,0.040695369243621826,-0.07763606309890747
1761370086680859400,0.462859375,0.06278133392333984,0.15106815099716187,0.0023408830165863037
1761370086699469800,0.4814697265625,-0.000629425048828125,0.03802227973937988,-0.07919058203697205
1761370086718081800,0.500081787109375,-0.03305625915527344,-0.06854110956192017,-0.000949174165725708
1761370086736692500,0.5186923828125,-0.0040130615234375,-0.06070280075073242,0.11255361139774323
1761370086755304400,0.537304443359375,0.04709815979003906,-0.010912477970123291,0.07483142614364624
1761370086773915000,0.555914794921875,0.050072669982910156,0.03622251749038696,0.017452716827392578
1761370086792527000,0.574527099609375,0.009131431579589844,0.03605467081069946,0.045684099197387695
1761370086811137500,0.593137451171875,-0.034748077392578125,0.025498032569885254,0.09478497505187988
1761370086829749500,0.61174951171875,0.018515586853027344,0.002308487892150879,0.05853760242462158
1761370086848360200,0.630360107421875,0.060321807861328125,0.015971839427947998,-0.004473268985748291
1761370086866972200,0.64897216796875,0.042502403259277344,0.02973616123199463,-0.02896454930305481
1761370086885582600,0.66758251953125,-0.014344215393066406,0.027473866939544678,-0.011693626642227173
1761370086904194800,0.68619482421875,-0.004355430603027344,0.023090660572052002,-0.018554002046585083
1761370086922805200,0.70480517578125,0.040373802185058594,0.05522191524505615,-0.22742673754692078
1761370086941417200,0.723417236328125,0.17836761474609375,0.06988441944122314,-0.019744932651519775
1761370086960028000,0.74202783203125,-0.007788658142089844,-0.007403135299682617,-0.00975191593170166
1761370086978640000,0.760639892578125,-0.09155750274658203,-0.014321446418762207,0.047812193632125854
1761370086997250600,0.77925048828125,-0.037181854248046875,-0.004162013530731201,0.04186820983886719
1761370087015862500,0.797862548828125,0.05351734161376953,0.017477452754974365,0.013990581035614014
1761370087034473000,0.816472900390625,0.2239360809326172,0.061846137046813965,-0.09637883305549622
